,album,track_number,id,name,uri,preview_url,artists,energy,valence,popularity,album_image,mood_vectors
759,Puspanjali Nepali Bhajan,12,4PnYwXmYENyEhmwMWu5LkU,Bati Sariko,spotify:track:4PnYwXmYENyEhmwMWu5LkU,https://p.scdn.co/mp3-preview/a494f84eeb3a1dfe3f5a37cc8d26cc6bb5de0722?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0PtRHGwm5OuINPT0JlbwCA'}, 'href': 'https://api.spotify.com/v1/artists/0PtRHGwm5OuINPT0JlbwCA', 'id': '0PtRHGwm5OuINPT0JlbwCA', 'name': 'Krishna Man Dangol', 'type': 'artist', 'uri': 'spotify:artist:0PtRHGwm5OuINPT0JlbwCA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7tfFGGJ9MAEc1RZIQXl2Uo'}, 'href': 'https://api.spotify.com/v1/artists/7tfFGGJ9MAEc1RZIQXl2Uo', 'id': '7tfFGGJ9MAEc1RZIQXl2Uo', 'name': 'Gyanu Rana', 'type': 'artist', 'uri': 'spotify:artist:7tfFGGJ9MAEc1RZIQXl2Uo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/74wSw9mB7xRCjOcT9rWBuq'}, 'href': 'https://api.spotify.com/v1/artists/74wSw9mB7xRCjOcT9rWBuq', 'id': '74wSw9mB7xRCjOcT9rWBuq', 'name': 'Mira Rana', 'type': 'artist', 'uri': 'spotify:artist:74wSw9mB7xRCjOcT9rWBuq'}]",0.358,0.703,1,https://i.scdn.co/image/ab67616d0000b2731ad08768891887783549974e,"[0.703, 0.358]"
760,Puspanjali Nepali Bhajan,13,4B8xwLqGjR01B7YbybN8Ft,Hare Ram,spotify:track:4B8xwLqGjR01B7YbybN8Ft,https://p.scdn.co/mp3-preview/e555bf6eb6a31eedaa9a5a73f63924e5d89bbecd?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7tfFGGJ9MAEc1RZIQXl2Uo'}, 'href': 'https://api.spotify.com/v1/artists/7tfFGGJ9MAEc1RZIQXl2Uo', 'id': '7tfFGGJ9MAEc1RZIQXl2Uo', 'name': 'Gyanu Rana', 'type': 'artist', 'uri': 'spotify:artist:7tfFGGJ9MAEc1RZIQXl2Uo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0PtRHGwm5OuINPT0JlbwCA'}, 'href': 'https://api.spotify.com/v1/artists/0PtRHGwm5OuINPT0JlbwCA', 'id': '0PtRHGwm5OuINPT0JlbwCA', 'name': 'Krishna Man Dangol', 'type': 'artist', 'uri': 'spotify:artist:0PtRHGwm5OuINPT0JlbwCA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/74wSw9mB7xRCjOcT9rWBuq'}, 'href': 'https://api.spotify.com/v1/artists/74wSw9mB7xRCjOcT9rWBuq', 'id': '74wSw9mB7xRCjOcT9rWBuq', 'name': 'Mira Rana', 'type': 'artist', 'uri': 'spotify:artist:74wSw9mB7xRCjOcT9rWBuq'}]",0.26,0.568,2,https://i.scdn.co/image/ab67616d0000b2731ad08768891887783549974e,"[0.568, 0.26]"
761,Tirtha Mala Bhajan,1,0GDuu08HY0c5xwNbGwtGu8,Jai Guru Ganapati Mangala Karye,spotify:track:0GDuu08HY0c5xwNbGwtGu8,https://p.scdn.co/mp3-preview/d033564798a176392b594a533765904d85361db0?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4WorrJthpmId77fWgDUB1G'}, 'href': 'https://api.spotify.com/v1/artists/4WorrJthpmId77fWgDUB1G', 'id': '4WorrJthpmId77fWgDUB1G', 'name': 'Guru Dev Kamat', 'type': 'artist', 'uri': 'spotify:artist:4WorrJthpmId77fWgDUB1G'}]",0.575,0.57,0,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.57, 0.575]"
762,Tirtha Mala Bhajan,2,7sXZSqc3iir64zDpcCzkh0,Jai Mahalaxmi Dhanaki Devi,spotify:track:7sXZSqc3iir64zDpcCzkh0,https://p.scdn.co/mp3-preview/9dbf878d08a61a3e86150f1ef95013f0b8f05f31?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4jSpmbIngxb68cn58XGILk'}, 'href': 'https://api.spotify.com/v1/artists/4jSpmbIngxb68cn58XGILk', 'id': '4jSpmbIngxb68cn58XGILk', 'name': 'Etu Jojiju', 'type': 'artist', 'uri': 'spotify:artist:4jSpmbIngxb68cn58XGILk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0IdO9zJgPsPKnBEwNcHVjh'}, 'href': 'https://api.spotify.com/v1/artists/0IdO9zJgPsPKnBEwNcHVjh', 'id': '0IdO9zJgPsPKnBEwNcHVjh', 'name': 'Ram Bhakta Jojiju', 'type': 'artist', 'uri': 'spotify:artist:0IdO9zJgPsPKnBEwNcHVjh'}]",0.464,0.563,2,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.563, 0.464]"
763,Tirtha Mala Bhajan,3,4P248Ohx99BnyXC1n740Mo,Jai Jai Shankar Jai Mahadev,spotify:track:4P248Ohx99BnyXC1n740Mo,https://p.scdn.co/mp3-preview/e161382d110788a77402a986466564273a3b29d9?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3A87tWwXiBZEyFcSKHVD8i'}, 'href': 'https://api.spotify.com/v1/artists/3A87tWwXiBZEyFcSKHVD8i', 'id': '3A87tWwXiBZEyFcSKHVD8i', 'name': 'Shiva K.C', 'type': 'artist', 'uri': 'spotify:artist:3A87tWwXiBZEyFcSKHVD8i'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7tfFGGJ9MAEc1RZIQXl2Uo'}, 'href': 'https://api.spotify.com/v1/artists/7tfFGGJ9MAEc1RZIQXl2Uo', 'id': '7tfFGGJ9MAEc1RZIQXl2Uo', 'name': 'Gyanu Rana', 'type': 'artist', 'uri': 'spotify:artist:7tfFGGJ9MAEc1RZIQXl2Uo'}]",0.558,0.567,4,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.567, 0.558]"
764,Tirtha Mala Bhajan,4,7qixBibI6na1FZlvKSySPb,Shree Narayan Bhanda Bhandai Chutos Mero Praan,spotify:track:7qixBibI6na1FZlvKSySPb,https://p.scdn.co/mp3-preview/d3be53fa68e31777e346d34bd4f5d7c2b75e3891?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1BUCgvlQj23QKlqqtafjsW'}, 'href': 'https://api.spotify.com/v1/artists/1BUCgvlQj23QKlqqtafjsW', 'id': '1BUCgvlQj23QKlqqtafjsW', 'name': 'Ramana Shrestha', 'type': 'artist', 'uri': 'spotify:artist:1BUCgvlQj23QKlqqtafjsW'}]",0.515,0.745,0,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.745, 0.515]"
765,Tirtha Mala Bhajan,5,7pNjhDHSUZzvKVH6QdG6V2,He Ram Japdai Timro Naam,spotify:track:7pNjhDHSUZzvKVH6QdG6V2,https://p.scdn.co/mp3-preview/8c53e0e5831303d3ea31170001c04ffdd8bad9d5?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/17JUDqpGBSYwslGGrQ9bXQ'}, 'href': 'https://api.spotify.com/v1/artists/17JUDqpGBSYwslGGrQ9bXQ', 'id': '17JUDqpGBSYwslGGrQ9bXQ', 'name': 'Bala Bhattrai', 'type': 'artist', 'uri': 'spotify:artist:17JUDqpGBSYwslGGrQ9bXQ'}]",0.535,0.658,3,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.658, 0.535]"
766,Tirtha Mala Bhajan,6,4VneTrc75EdZH9TrOkGoHK,He Hari Ma Timrai Saranma Aaye,spotify:track:4VneTrc75EdZH9TrOkGoHK,https://p.scdn.co/mp3-preview/ef9271bcd61e9414d915b4d4873101285739decc?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7y60p2m16dYni2k6pYFqpx'}, 'href': 'https://api.spotify.com/v1/artists/7y60p2m16dYni2k6pYFqpx', 'id': '7y60p2m16dYni2k6pYFqpx', 'name': 'Lochan Bhattarai', 'type': 'artist', 'uri': 'spotify:artist:7y60p2m16dYni2k6pYFqpx'}]",0.635,0.56,0,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.56, 0.635]"
767,Tirtha Mala Bhajan,7,6pkhb2vAbgUYkGNYXtttNj,He Prabhu Timilai Khojai Kaha ?,spotify:track:6pkhb2vAbgUYkGNYXtttNj,https://p.scdn.co/mp3-preview/5682497bb2dcbad7cc9f24a0e3c813e8d43d0721?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5ulIgeUckkpcrXyaRxRca6'}, 'href': 'https://api.spotify.com/v1/artists/5ulIgeUckkpcrXyaRxRca6', 'id': '5ulIgeUckkpcrXyaRxRca6', 'name': 'Mathura Pradhan', 'type': 'artist', 'uri': 'spotify:artist:5ulIgeUckkpcrXyaRxRca6'}]",0.465,0.656,1,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.656, 0.465]"
768,Tirtha Mala Bhajan,8,1x4YPwM6KdqsNNziczVMwA,Suryanarayan Narayan,spotify:track:1x4YPwM6KdqsNNziczVMwA,https://p.scdn.co/mp3-preview/a7d29dd25f97a20b4d6ca3528bf7fd87ca778d46?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3A87tWwXiBZEyFcSKHVD8i'}, 'href': 'https://api.spotify.com/v1/artists/3A87tWwXiBZEyFcSKHVD8i', 'id': '3A87tWwXiBZEyFcSKHVD8i', 'name': 'Shiva K.C', 'type': 'artist', 'uri': 'spotify:artist:3A87tWwXiBZEyFcSKHVD8i'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7tfFGGJ9MAEc1RZIQXl2Uo'}, 'href': 'https://api.spotify.com/v1/artists/7tfFGGJ9MAEc1RZIQXl2Uo', 'id': '7tfFGGJ9MAEc1RZIQXl2Uo', 'name': 'Gyanu Rana', 'type': 'artist', 'uri': 'spotify:artist:7tfFGGJ9MAEc1RZIQXl2Uo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5ulIgeUckkpcrXyaRxRca6'}, 'href': 'https://api.spotify.com/v1/artists/5ulIgeUckkpcrXyaRxRca6', 'id': '5ulIgeUckkpcrXyaRxRca6', 'name': 'Mathura Pradhan', 'type': 'artist', 'uri': 'spotify:artist:5ulIgeUckkpcrXyaRxRca6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0A9dj7YhlvGQ8VVyU7bQZV'}, 'href': 'https://api.spotify.com/v1/artists/0A9dj7YhlvGQ8VVyU7bQZV', 'id': '0A9dj7YhlvGQ8VVyU7bQZV', 'name': 'Sakuntala Sharma', 'type': 'artist', 'uri': 'spotify:artist:0A9dj7YhlvGQ8VVyU7bQZV'}]",0.606,0.666,1,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.666, 0.606]"
769,Tirtha Mala Bhajan,9,6b8fgJlR0bwjaLobZEP5Kf,Dam Dam Damaru Bajaune,spotify:track:6b8fgJlR0bwjaLobZEP5Kf,https://p.scdn.co/mp3-preview/c645186e7526e15e6b21a0fff475b2170a1b27d5?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vg0OUkG9eSEE8zB3VeKSV'}, 'href': 'https://api.spotify.com/v1/artists/6vg0OUkG9eSEE8zB3VeKSV', 'id': '6vg0OUkG9eSEE8zB3VeKSV', 'name': 'Tunga Nath Upadhaya', 'type': 'artist', 'uri': 'spotify:artist:6vg0OUkG9eSEE8zB3VeKSV'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4RZUAGMT1pCNiUJ99VhtiE'}, 'href': 'https://api.spotify.com/v1/artists/4RZUAGMT1pCNiUJ99VhtiE', 'id': '4RZUAGMT1pCNiUJ99VhtiE', 'name': 'Shaswoti Ganguli', 'type': 'artist', 'uri': 'spotify:artist:4RZUAGMT1pCNiUJ99VhtiE'}]",0.498,0.642,0,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.642, 0.498]"
770,Tirtha Mala Bhajan,10,4fBRGz3D1sJSvmadg3ZD5H,He Mata Sharswoti Bidhya Ki Devi,spotify:track:4fBRGz3D1sJSvmadg3ZD5H,https://p.scdn.co/mp3-preview/511bfa76e16d34b5c0ee597a7dd9fb65c288019c?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3o2eaqJBxs8MrUERTnY5bR'}, 'href': 'https://api.spotify.com/v1/artists/3o2eaqJBxs8MrUERTnY5bR', 'id': '3o2eaqJBxs8MrUERTnY5bR', 'name': 'Gopal Shrestha', 'type': 'artist', 'uri': 'spotify:artist:3o2eaqJBxs8MrUERTnY5bR'}]",0.423,0.683,1,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.683, 0.423]"
771,Tirtha Mala Bhajan,11,56dKB4VaDjQWRe9A0dwehZ,He Prabhu Mero Hridayeko Pukar Sunideu,spotify:track:56dKB4VaDjQWRe9A0dwehZ,https://p.scdn.co/mp3-preview/b58cdab690d3429e96ba2698eea10434793336f9?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ZWz5AguWCqbJ8vyrzdgcb'}, 'href': 'https://api.spotify.com/v1/artists/0ZWz5AguWCqbJ8vyrzdgcb', 'id': '0ZWz5AguWCqbJ8vyrzdgcb', 'name': 'Sapana Shree (Pariyar)', 'type': 'artist', 'uri': 'spotify:artist:0ZWz5AguWCqbJ8vyrzdgcb'}]",0.507,0.795,0,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.795, 0.507]"
772,Tirtha Mala Bhajan,12,0saQwFJCzflkDsb1GWYPRw,Japa Timi Hariko Naam,spotify:track:0saQwFJCzflkDsb1GWYPRw,https://p.scdn.co/mp3-preview/626b988e20617c9c8437289737510a81dc28370b?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6qRNmYgBvDvbzwSwhbsudc'}, 'href': 'https://api.spotify.com/v1/artists/6qRNmYgBvDvbzwSwhbsudc', 'id': '6qRNmYgBvDvbzwSwhbsudc', 'name': 'Binayak Shamsher', 'type': 'artist', 'uri': 'spotify:artist:6qRNmYgBvDvbzwSwhbsudc'}]",0.526,0.666,3,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.666, 0.526]"
773,Tirtha Mala Bhajan,13,7ddzuBe9Ou85C0l8IgKy49,He Prabhu Aaba ta Aankha Kholnus,spotify:track:7ddzuBe9Ou85C0l8IgKy49,https://p.scdn.co/mp3-preview/657c7a03bcc6e1317132d400ef77add9edff9433?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2Muc6dS1XSaaJwapKCr5lu'}, 'href': 'https://api.spotify.com/v1/artists/2Muc6dS1XSaaJwapKCr5lu', 'id': '2Muc6dS1XSaaJwapKCr5lu', 'name': 'Sangita Pradhan', 'type': 'artist', 'uri': 'spotify:artist:2Muc6dS1XSaaJwapKCr5lu'}]",0.494,0.748,0,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.748, 0.494]"
774,Tirtha Mala Bhajan,14,7inJfYpzHXyS5pkBkgft4V,He Krishna He Basudev,spotify:track:7inJfYpzHXyS5pkBkgft4V,https://p.scdn.co/mp3-preview/3fea59453d53aade4548782d49f42ff3921adda8?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ZWz5AguWCqbJ8vyrzdgcb'}, 'href': 'https://api.spotify.com/v1/artists/0ZWz5AguWCqbJ8vyrzdgcb', 'id': '0ZWz5AguWCqbJ8vyrzdgcb', 'name': 'Sapana Shree (Pariyar)', 'type': 'artist', 'uri': 'spotify:artist:0ZWz5AguWCqbJ8vyrzdgcb'}]",0.567,0.681,2,https://i.scdn.co/image/ab67616d0000b273f762fc8bb16f68dc15a9bfa4,"[0.681, 0.567]"
775,Bhumari (Original Motion Picture Soundtrack),1,6NblQFb87i53kfiYQdbzXA,Sapanima Je Dekhethe,spotify:track:6NblQFb87i53kfiYQdbzXA,https://p.scdn.co/mp3-preview/abe68d52d4e31fabfb6403189f9b71e5893eb1ab?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5JOsRmTrPHyHjKHEMPEcg4'}, 'href': 'https://api.spotify.com/v1/artists/5JOsRmTrPHyHjKHEMPEcg4', 'id': '5JOsRmTrPHyHjKHEMPEcg4', 'name': 'Sunita subba', 'type': 'artist', 'uri': 'spotify:artist:5JOsRmTrPHyHjKHEMPEcg4'}]",0.325,0.714,0,https://i.scdn.co/image/ab67616d0000b2739c5564db4ebc60ca19227193,"[0.714, 0.325]"
776,Bhumari (Original Motion Picture Soundtrack),2,7d11cOtb6RUhsm3ZQzP89W,Kina Aankha Chhopeki,spotify:track:7d11cOtb6RUhsm3ZQzP89W,https://p.scdn.co/mp3-preview/b4d83864da2e6d0661f99ba461ba92dc013b8209?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5JOsRmTrPHyHjKHEMPEcg4'}, 'href': 'https://api.spotify.com/v1/artists/5JOsRmTrPHyHjKHEMPEcg4', 'id': '5JOsRmTrPHyHjKHEMPEcg4', 'name': 'Sunita subba', 'type': 'artist', 'uri': 'spotify:artist:5JOsRmTrPHyHjKHEMPEcg4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2UZwe2Xr96IuPimvNvc3eD'}, 'href': 'https://api.spotify.com/v1/artists/2UZwe2Xr96IuPimvNvc3eD', 'id': '2UZwe2Xr96IuPimvNvc3eD', 'name': 'Jujukaji Ranjit', 'type': 'artist', 'uri': 'spotify:artist:2UZwe2Xr96IuPimvNvc3eD'}]",0.477,0.357,11,https://i.scdn.co/image/ab67616d0000b2739c5564db4ebc60ca19227193,"[0.357, 0.477]"
777,Bhumari (Original Motion Picture Soundtrack),3,4plwOqYLMzHDwzntRfFyO1,Piratiko Chalan Yo,spotify:track:4plwOqYLMzHDwzntRfFyO1,https://p.scdn.co/mp3-preview/99fff381f99b2daa36d6a38df277f5fee7634429?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Mw2zwYS6glN5SGhtV0LHb'}, 'href': 'https://api.spotify.com/v1/artists/5Mw2zwYS6glN5SGhtV0LHb', 'id': '5Mw2zwYS6glN5SGhtV0LHb', 'name': 'Sangita Rana Pradhan', 'type': 'artist', 'uri': 'spotify:artist:5Mw2zwYS6glN5SGhtV0LHb'}]",0.503,0.523,0,https://i.scdn.co/image/ab67616d0000b2739c5564db4ebc60ca19227193,"[0.523, 0.503]"
778,Bhumari (Original Motion Picture Soundtrack),4,4TDFlZdK7c2Q41y7cLWlbW,Yo Mayako Mohani,spotify:track:4TDFlZdK7c2Q41y7cLWlbW,https://p.scdn.co/mp3-preview/74ed9910e31e43875793bd15936817b1195cc5ea?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7tfFGGJ9MAEc1RZIQXl2Uo'}, 'href': 'https://api.spotify.com/v1/artists/7tfFGGJ9MAEc1RZIQXl2Uo', 'id': '7tfFGGJ9MAEc1RZIQXl2Uo', 'name': 'Gyanu Rana', 'type': 'artist', 'uri': 'spotify:artist:7tfFGGJ9MAEc1RZIQXl2Uo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2epROa1pFHcdzy6zIk6Lft'}, 'href': 'https://api.spotify.com/v1/artists/2epROa1pFHcdzy6zIk6Lft', 'id': '2epROa1pFHcdzy6zIk6Lft', 'name': 'Prem Raja Mahat', 'type': 'artist', 'uri': 'spotify:artist:2epROa1pFHcdzy6zIk6Lft'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5JOsRmTrPHyHjKHEMPEcg4'}, 'href': 'https://api.spotify.com/v1/artists/5JOsRmTrPHyHjKHEMPEcg4', 'id': '5JOsRmTrPHyHjKHEMPEcg4', 'name': 'Sunita subba', 'type': 'artist', 'uri': 'spotify:artist:5JOsRmTrPHyHjKHEMPEcg4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0daFIexodPizpsoldHbhJ9'}, 'href': 'https://api.spotify.com/v1/artists/0daFIexodPizpsoldHbhJ9', 'id': '0daFIexodPizpsoldHbhJ9', 'name': 'K Lamsal', 'type': 'artist', 'uri': 'spotify:artist:0daFIexodPizpsoldHbhJ9'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2Muc6dS1XSaaJwapKCr5lu'}, 'href': 'https://api.spotify.com/v1/artists/2Muc6dS1XSaaJwapKCr5lu', 'id': '2Muc6dS1XSaaJwapKCr5lu', 'name': 'Sangita Pradhan', 'type': 'artist', 'uri': 'spotify:artist:2Muc6dS1XSaaJwapKCr5lu'}]",0.518,0.508,1,https://i.scdn.co/image/ab67616d0000b2739c5564db4ebc60ca19227193,"[0.508, 0.518]"
779,Bhumari (Original Motion Picture Soundtrack),5,6GrqPoGkFV5fhWaTijzkiZ,Na Aankha Hunthe,spotify:track:6GrqPoGkFV5fhWaTijzkiZ,https://p.scdn.co/mp3-preview/0be5b0f1ad83d507c2c2f4c273487d452db80ad4?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Mw2zwYS6glN5SGhtV0LHb'}, 'href': 'https://api.spotify.com/v1/artists/5Mw2zwYS6glN5SGhtV0LHb', 'id': '5Mw2zwYS6glN5SGhtV0LHb', 'name': 'Sangita Rana Pradhan', 'type': 'artist', 'uri': 'spotify:artist:5Mw2zwYS6glN5SGhtV0LHb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2UZwe2Xr96IuPimvNvc3eD'}, 'href': 'https://api.spotify.com/v1/artists/2UZwe2Xr96IuPimvNvc3eD', 'id': '2UZwe2Xr96IuPimvNvc3eD', 'name': 'Jujukaji Ranjit', 'type': 'artist', 'uri': 'spotify:artist:2UZwe2Xr96IuPimvNvc3eD'}]",0.245,0.396,0,https://i.scdn.co/image/ab67616d0000b2739c5564db4ebc60ca19227193,"[0.396, 0.245]"
780,Tareli,1,30VNyhYgFPM9uyLCQh69pl,Dekheko Mann,spotify:track:30VNyhYgFPM9uyLCQh69pl,https://p.scdn.co/mp3-preview/6cd505ef5a8c44f447fdf7564ca066150e692edd?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26bqRCGxUiS4q8APb8P098'}, 'href': 'https://api.spotify.com/v1/artists/26bqRCGxUiS4q8APb8P098', 'id': '26bqRCGxUiS4q8APb8P098', 'name': 'Taradevi', 'type': 'artist', 'uri': 'spotify:artist:26bqRCGxUiS4q8APb8P098'}]",0.388,0.685,0,https://i.scdn.co/image/ab67616d0000b273747c677a89f83c6ad0118fca,"[0.685, 0.388]"
781,Tareli,2,3ywKGc4p2dKuGLER8vX6Vc,Eauta Chitthi,spotify:track:3ywKGc4p2dKuGLER8vX6Vc,https://p.scdn.co/mp3-preview/5fa1c8a9c89c0a022bcbb0a0cfedb57e0107faa9?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0nkJLRDNUCWuZCCkyeIkXe'}, 'href': 'https://api.spotify.com/v1/artists/0nkJLRDNUCWuZCCkyeIkXe', 'id': '0nkJLRDNUCWuZCCkyeIkXe', 'name': 'Sangita Shakya', 'type': 'artist', 'uri': 'spotify:artist:0nkJLRDNUCWuZCCkyeIkXe'}]",0.492,0.647,0,https://i.scdn.co/image/ab67616d0000b273747c677a89f83c6ad0118fca,"[0.647, 0.492]"
782,Tareli,3,2M7f6D7GoEmoUZyHPqGrFt,Kalejima,spotify:track:2M7f6D7GoEmoUZyHPqGrFt,https://p.scdn.co/mp3-preview/9fa66ade4ca200dcbc7f26e5a85654a20b262f61?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2LTdm0ca4M9uIwwyepKCD2'}, 'href': 'https://api.spotify.com/v1/artists/2LTdm0ca4M9uIwwyepKCD2', 'id': '2LTdm0ca4M9uIwwyepKCD2', 'name': 'Prem Dhoj Pradhan', 'type': 'artist', 'uri': 'spotify:artist:2LTdm0ca4M9uIwwyepKCD2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4oKzTTwJ7Mt0EavDpeNkqZ'}, 'href': 'https://api.spotify.com/v1/artists/4oKzTTwJ7Mt0EavDpeNkqZ', 'id': '4oKzTTwJ7Mt0EavDpeNkqZ', 'name': 'Kunti Moktan', 'type': 'artist', 'uri': 'spotify:artist:4oKzTTwJ7Mt0EavDpeNkqZ'}]",0.525,0.606,8,https://i.scdn.co/image/ab67616d0000b273747c677a89f83c6ad0118fca,"[0.606, 0.525]"
783,Tareli,4,3NQad9Os67t0tkEseXm4pH,Kasari Maile,spotify:track:3NQad9Os67t0tkEseXm4pH,https://p.scdn.co/mp3-preview/8bbcb142d7e76c8f8812b5ab24d3211417271f4e?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3QWHd976IJMcVZNk12iqXF'}, 'href': 'https://api.spotify.com/v1/artists/3QWHd976IJMcVZNk12iqXF', 'id': '3QWHd976IJMcVZNk12iqXF', 'name': 'Narendra Pyasi', 'type': 'artist', 'uri': 'spotify:artist:3QWHd976IJMcVZNk12iqXF'}]",0.587,0.692,0,https://i.scdn.co/image/ab67616d0000b273747c677a89f83c6ad0118fca,"[0.692, 0.587]"
784,Tareli,5,4X9YzQpOIxcOSf5yCEvKHF,Mayako Katha,spotify:track:4X9YzQpOIxcOSf5yCEvKHF,https://p.scdn.co/mp3-preview/df17c7eb9cc5c7a82c4602e7b42527e350811623?cid=3a801d6e4c3e4435ac1c198bb146d2cc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/719K5VvK5eD8f3dOHivAot'}, 'href': 'https://api.spotify.com/v1/artists/719K5VvK5eD8f3dOHivAot', 'id': '719K5VvK5eD8f3dOHivAot', 'name': 'Sukmit Gurung', 'type': 'artist', 'uri': 'spotify:artist:719K5VvK5eD8f3dOHivAot'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/135eCF93x6meHYZo9k4Bb3'}, 'href': 'https://api.spotify.com/v1/artists/135eCF93x6meHYZo9k4Bb3', 'id': '135eCF93x6meHYZo9k4Bb3', 'name': 'Dinesh Subba', 'type': 'artist', 'uri': 'spotify:artist:135eCF93x6meHYZo9k4Bb3'}]",0.534,0.606,0,https://i.scdn.co/image/ab67616d0000b273747c677a89f83c6ad0118fca,"[0.606, 0.534]"
